timestamp,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,ETERNAL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDALCO,HINDUNILVR,ICICIBANK,INDIGO,INFY,ITC,JIOFIN,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,MAXHEALTH,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TMPV,TRENT,ULTRACEMCO,WIPRO
2026-03-02 00:00:00+05:30,-1.735765863618966,-3.390155167568134,-0.38429561161558096,-2.9511248452624153,-0.8417435956297105,-1.990090236818513,-2.6174848313781687,-1.7881589847072006,2.0587162301115427,-0.32511687531684735,0.25187064207964005,-1.0269666637456043,0.627738721955754,-2.3301657316411166,-1.4023984362362105,-0.8068753320302722,-1.3115654841029132,-0.9450315076487574,-1.1247131072393932,1.6410514680456485,-0.7512860803547731,-0.35598860654009423,-6.5666103918801,-0.8652043157388992,0.41368396307261257,-2.537804713373128,0.2053713202087774,-0.5070637448959991,-5.072387466987425,-1.8747670919009702,-3.2076608821838333,-0.7676257499841266,-0.9333504794419585,-1.1455783982035888,0.8898439210799565,-0.6213807885089518,-2.6092544617199382,-0.24573659586685065,-0.9867950956146266,-2.5237044628006076,0.8883852667640302,-1.3944273246373837,-0.6236142475737166,-0.9103264220622154,-0.9174376276041156,-1.3305925684403197,-3.199741940467058,-1.3164877796180574,-1.2382093269779002,-1.196420048089284
2026-03-04 00:00:00+05:30,-2.289976527510479,-2.4719818292688314,-1.6238428945168841,-0.9537776721255454,-1.542107223154718,-1.2713453272985185,-2.746048514030201,-3.4474519089511406,-1.5764091990365159,1.7306139631210593,-2.8822169212697206,2.0664770637796055,-0.24752487885428767,-2.582249933036993,-0.8850347264642072,-3.446912065147776,-0.5118841158906978,-1.2299574406801252,-3.2620177945859155,-1.9551594977641746,-2.5885903784496564,-0.6278767798114694,-2.861088425667452,1.4251290767895213,-0.9412209550183589,-3.141192383372148,-4.379202314396828,-2.3885023019735527,-4.6326827449681325,-2.121741764112486,-1.611469048137996,-2.7981051605457954,-2.724921071644755,-3.1616274292669235,-1.8779054939600752,-1.647595656367884,-0.9619016082701921,-5.128811463726638,-1.302674486214041,-4.121795572123137,-0.11418785140247678,-1.3060387808195117,-7.00732954297911,-0.9882225271123976,0.43017199020847524,-1.5552486416761937,-5.3767452090297905,-2.411593078064939,-3.3623436961207336,-1.5325581597417854
2026-03-05 00:00:00+05:30,0.6097433491335377,4.425168920993416,1.4118491106934457,0.1137109241265824,-0.1629388599269056,1.5624514801180136,1.1838816550389935,1.8139422659458682,2.900352165573965,0.057698865982176314,1.0001598753593033,3.2222560515705982,1.7123311609910152,1.6708772170651323,-0.2453886896916275,1.512798624616678,-0.7284532414629099,1.0421532708633119,-0.043830813763299455,3.5330702802755733,-0.278989619216968,-0.5728991064163477,2.6928202196445294,-0.12245524260961779,-0.14435803292875196,0.743190869109151,2.8525764980357784,0.9745343271383491,3.9417825702708584,2.5317807984289784,1.7989495738368018,0.4261571864549476,0.4486827493593039,3.2939726047513505,-0.2168806199840862,2.536490398092479,3.247798622284117,0.7431141638032059,-0.42662180747337786,2.87894974627625,1.923680253549474,0.7624381016474685,1.9331082709781207,-0.34839194453874117,-1.3336014372177634,1.66992889530726,1.1184373682857263,0.9035926710389441,1.4839378679713162,0.06645707373391545
2026-03-06 00:00:00+05:30,-2.388043053322481,-1.4646862220604195,-0.6516362295330462,-0.3634536438077027,-2.4992857792873866,0.11722434511758299,-2.269518415340526,-1.2757675907648094,1.820288291405648,-1.9165179748687977,-0.3928090864395956,-2.011642819542405,-0.7412252635155664,-1.7495812284734944,-3.203083162040739,-0.20946263974435161,0.19182535024846054,-2.3865555095475655,-2.3285229897777544,0.41278110704718424,-1.3078500073188881,-3.309924016314416,-2.4381878210651284,0.19891369116957408,-0.5795251248350792,-1.5545965483559678,-1.1604610846989039,-1.8585592588067177,-2.2257913292097857,-0.46403795565022243,-1.7918866787531655,-1.542740815671922,0.5580371624130893,0.6722492857770147,0.936437601226529,-0.10023388744306252,1.1022944622071573,0.051400669340373156,-2.291992222942311,-3.1267813477229587,0.8315012052803491,-0.21468833722349734,-1.057574451185992,-0.8254855690833494,0.17235569480865526,-0.7183298100730944,-1.2466516461248582,-1.8127384592556715,-2.480044718035362,-0.1431932330179816
2026-03-09 00:00:00+05:30,-2.0153686508176136,-3.8779524535287178,0.7030699454669715,-2.6088629341010696,-2.112132585441844,-4.511416610069773,-1.4769565591136942,-1.2869236263201067,-2.3980410294823713,-0.21939808131799382,0.28720449036879075,-0.6377427377357658,-1.296914889431228,-4.763605054475707,-1.3026821742002643,-1.867686332518786,0.13994772659386473,-1.92613818118147,-2.2386172681541825,-1.4231564865697564,-1.407167530689108,-2.7009898744862015,-3.8751260910062535,0.5031648947635912,-1.2018985026776328,-3.0112538144570147,-3.388198638841354,-3.4220727686706773,-2.7645852601750383,-4.445449052927071,-4.7068361779512475,-0.04799616122855009,-1.3343176825371614,-1.1495138798963662,-2.9652013253417366,-1.3292027109723374,1.3574869091068849,-1.5101088711700665,-3.971077197014579,-2.0354640669714636,0.44360724848369754,-1.5977232048125098,-3.8261785789051856,-1.18782124210512,0.34482792789159233,-2.0324838732034918,-5.493875006608179,-0.9012230124076407,-5.214106289650712,1.699901392575888
2026-03-10 00:00:00+05:30,-0.13514530174666706,0.19680894804159038,0.30804799099871855,2.6483374844941445,2.028498290507967,2.390468167428851,1.4180810790497398,0.1863834179095299,1.3033745930326917,-0.8770334121321742,0.6394605201746353,1.3391030788148897,2.121850823334916,3.65519494694366,-1.2889827287741278,2.311581054921755,0.21322753566128905,1.035420308667258,0.35882009716993,1.1830101952258654,-0.20069337150400218,2.586717207497434,3.335538009655141,-1.486275731469077,0.9917974152901518,1.6017427331662257,1.8031981370767736,1.4135419119280654,0.8784601910521153,3.2743270385203296,2.6229814248405923,0.1535066980898593,0.4360119947346115,0.27868109071792163,-0.5925943267547269,1.1619226451997586,-1.073153478992475,2.6419162055493697,1.23944229287988,7.388364738841273,0.29832628058864197,-0.2724797326185142,2.067377586670314,-0.5674055496706889,0.022447528995445214,1.4536076362254164,3.8988990292784345,0.6995585405187233,2.3967802392426694,1.0908835162020412
2026-03-11 00:00:00+05:30,-1.097915944001213,-0.9383115863485124,-1.3223013318241068,-2.1452821656225325,-4.583568302254963,-2.983719686902525,-3.9589128798834325,-5.035288703232771,-2.0165269928794953,-2.373382032500096,-0.3004132938994441,0.7188619072941392,0.8257309899604455,-3.8273772271627107,-1.2521810074595627,-0.3029475809079225,-0.8260243146817581,-1.8415632704741554,-1.2576852894920383,0.2610013487708966,-1.3236703972593447,-1.3274700975574962,-0.6803292724804725,-1.5008641308529136,-0.01617992075369135,1.1375728319174245,-2.9670807196233664,-2.2322067402168213,-0.9643876267184197,-3.8847949654046117,-2.70444782445822,-1.05046019672985,-0.6060869496806175,0.6867433223315043,0.5741288110527233,0.050213408034728124,-1.3290656515610788,-1.2864385697677054,-1.915367409241072,-2.9793094433205827,0.7200404868945569,-2.4024350252087343,-0.13342230131366103,-1.9365812125303046,-0.164732347248732,-1.9090575469656077,-2.894919666352657,-2.394329040934335,-1.6612252591336765,0.6449074836995459
2026-03-12 00:00:00+05:30,1.3730192811902038,-1.3774617395951472,-1.435290229006902,-0.4850454133749465,-1.7106789894774779,-1.7902530648625494,-1.374071701879718,-3.478364041077558,-0.12119210429523139,-0.31593851627157654,-0.3918913750155858,5.094628399054752,-0.4915873011765685,-3.9080101270794176,-1.1821159297194996,-2.311194263627925,0.5759874143025863,-0.14399714493932378,-0.34013638234901783,1.1042961586171047,-1.1399979216647471,-2.1944576669679834,-2.301784873700984,-0.8260933647440137,-1.5984682214426478,1.4556297774207452,-0.5273466333424933,-2.0831339955730277,-3.157056711207656,-4.420502255035926,-3.6672285005806113,-1.1497739446970565,-1.0511402547226383,2.7647941862726526,-0.07389617923556456,1.5936592262812597,0.14376080681805514,0.04125838119384316,-0.5422059876276197,0.0,-0.032865907394884694,-1.4639901110849114,-0.6542873860214505,-0.9170076281902301,1.147468070482368,-0.2587698997754496,-3.2735155066268686,-2.619895690100624,-3.308359015846695,0.13836045098998723
2026-03-13 00:00:00+05:30,-2.064114058837239,-2.054742489089419,-0.32397793553079235,-1.1045834353745378,-3.059700806243635,-3.182616010307088,-1.8696395032648596,-0.9370612466549222,-3.1695357110443347,0.1165145636293573,-0.7275515230360032,-0.6616180361187594,-2.0450297186168926,-3.4195727854723885,-2.5135808856687634,-3.987784420870623,-2.4372363455896005,-1.9094382213786134,-3.138406932053784,-6.353876326366009,1.0752041025792851,-0.9280993125206858,-2.223661463050134,-1.3921707684199645,-0.875242974790454,-2.9115052653502813,-4.652001563489281,-2.2772660980971864,-7.8408519199129865,-3.3580801527058286,-3.2812880501775323,-3.024504313902069,-1.5353169925130776,-1.5742260578116574,-2.412910478565764,-0.8766907527695125,-0.8294612812459442,-1.8211648550082147,-3.5835369914239843,-2.761439161406302,-1.306919812336726,2.4097551579060523,-5.285329976781259,-1.3146967574991193,-1.2674440896727823,-1.3751618666839154,-3.2728200934876677,-1.3046016346956788,-4.359132894117241,-2.4645702427029046
2026-03-16 00:00:00+05:30,0.8580692895863811,0.7818533854851366,-0.7978765731805199,0.9468866760276499,1.442811098342734,2.2064634826012357,2.0445485669556547,2.6657475108681767,-2.278841852619976,-0.8128768105026378,-1.124423825293051,-1.4450806845701556,-1.1988311100510074,1.275029249442117,2.9061718098018283,3.285763705722468,0.2411455577014224,2.847682771101349,0.039944078821486644,1.2123346387101326,0.7242230145945966,1.4321564559865896,1.5250346275611304,0.12009128379760782,2.230697710903904,-0.383305409677389,2.322502731115926,0.8144472873873447,0.8800936895042281,3.5196017872157737,1.3097867536589385,-1.9790506157519816,0.9273124903135915,-0.534656030094358,-1.3916915111886112,-1.0689929758370247,1.0375480351955462,0.2517307811377671,1.8640838760900391,-1.1625707207394402,-1.0265655873712052,0.8362866365759727,1.8518547831854308,-0.05394526761110482,0.501441757208523,0.4311618634347406,0.0954654010450542,3.0578759945803817,4.449271713993603,-1.2580063534520596
